fishery,year,vessel_id,bycatch_spp,avg_ratio
otter_bottom_trawl,2010,OTB_58fx5,Shearwaters,0
otter_bottom_trawl,2011,OTB_58fx5,Albatrosses,0
otter_bottom_trawl,2011,OTB_58fx5,Petrels,0
otter_bottom_trawl,2011,OTB_58fx5,Pinnipeds,0
otter_bottom_trawl,2011,OTB_58fx5,Shearwaters,0
otter_bottom_trawl,2012,OTB_58fx5,Albatrosses,0
otter_bottom_trawl,2012,OTB_58fx5,Petrels,0
otter_bottom_trawl,2012,OTB_58fx5,Pinnipeds,0
otter_bottom_trawl,2012,OTB_58fx5,Shearwaters,0
otter_bottom_trawl,2012,OTB_634hs1,Albatrosses,0
otter_bottom_trawl,2012,OTB_634hs1,Petrels,0
otter_bottom_trawl,2012,OTB_634hs1,Pinnipeds,0
otter_bottom_trawl,2012,OTB_634hs1,Shearwaters,0
otter_bottom_trawl,2014,OTB_634hs1,Albatrosses,0
otter_bottom_trawl,2014,OTB_634hs1,Petrels,0
otter_bottom_trawl,2014,OTB_634hs1,Pinnipeds,0
otter_bottom_trawl,2014,OTB_634hs1,Shearwaters,0
otter_bottom_trawl,2005,OTB_64nbr,Albatrosses,0
otter_bottom_trawl,2005,OTB_64nbr,Petrels,0
otter_bottom_trawl,2005,OTB_64nbr,Pinnipeds,0.001155468
otter_bottom_trawl,2005,OTB_64nbr,Shearwaters,0
otter_bottom_trawl,2006,OTB_64nbr,Albatrosses,3.30E-04
otter_bottom_trawl,2006,OTB_64nbr,Petrels,0
otter_bottom_trawl,2006,OTB_64nbr,Pinnipeds,3.37E-04
otter_bottom_trawl,2006,OTB_64nbr,Shearwaters,0
otter_bottom_trawl,2009,OTB_64nbr,Albatrosses,0.030690094
otter_bottom_trawl,2009,OTB_64nbr,Petrels,1.75E-04
otter_bottom_trawl,2009,OTB_64nbr,Pinnipeds,9.55E-04
otter_bottom_trawl,2009,OTB_64nbr,Shearwaters,0
otter_bottom_trawl,2010,OTB_64nbr,Albatrosses,0.00688342
otter_bottom_trawl,2010,OTB_64nbr,Petrels,2.89E-05
otter_bottom_trawl,2010,OTB_64nbr,Pinnipeds,9.01E-05
otter_bottom_trawl,2010,OTB_64nbr,Shearwaters,0.001175337
otter_bottom_trawl,2011,OTB_64nbr,Albatrosses,31.60306054
otter_bottom_trawl,2011,OTB_64nbr,Petrels,0.001297882
otter_bottom_trawl,2011,OTB_64nbr,Pinnipeds,2.17E-05
otter_bottom_trawl,2011,OTB_64nbr,Shearwaters,0.79246361
otter_bottom_trawl,2004,OTB_666elc,Albatrosses,0
otter_bottom_trawl,2004,OTB_666elc,Petrels,0
otter_bottom_trawl,2004,OTB_666elc,Pinnipeds,3.77E-04
otter_bottom_trawl,2004,OTB_666elc,Shearwaters,0
otter_bottom_trawl,2005,OTB_666elc,Albatrosses,0
otter_bottom_trawl,2005,OTB_666elc,Petrels,0
otter_bottom_trawl,2005,OTB_666elc,Pinnipeds,0
otter_bottom_trawl,2005,OTB_666elc,Shearwaters,0
otter_bottom_trawl,2006,OTB_666elc,Albatrosses,0
otter_bottom_trawl,2006,OTB_666elc,Petrels,0
otter_bottom_trawl,2006,OTB_666elc,Pinnipeds,2.50E-04
otter_bottom_trawl,2006,OTB_666elc,Shearwaters,0
otter_bottom_trawl,2010,OTB_666elc,Albatrosses,0
otter_bottom_trawl,2010,OTB_666elc,Petrels,0
otter_bottom_trawl,2010,OTB_666elc,Pinnipeds,0
otter_bottom_trawl,2010,OTB_666elc,Shearwaters,0
otter_bottom_trawl,2011,OTB_666elc,Albatrosses,0
otter_bottom_trawl,2011,OTB_666elc,Petrels,0
otter_bottom_trawl,2011,OTB_666elc,Pinnipeds,0
otter_bottom_trawl,2011,OTB_666elc,Shearwaters,0
otter_bottom_trawl,2008,OTB_669znm,Albatrosses,0
otter_bottom_trawl,2008,OTB_669znm,Petrels,0
otter_bottom_trawl,2008,OTB_669znm,Pinnipeds,0
otter_bottom_trawl,2008,OTB_669znm,Shearwaters,0
otter_bottom_trawl,2011,OTB_669znm,Albatrosses,0
otter_bottom_trawl,2011,OTB_669znm,Petrels,0
otter_bottom_trawl,2011,OTB_669znm,Pinnipeds,0
otter_bottom_trawl,2011,OTB_669znm,Shearwaters,0
otter_bottom_trawl,2005,OTB_67vna,Albatrosses,0
otter_bottom_trawl,2005,OTB_67vna,Petrels,0
otter_bottom_trawl,2005,OTB_67vna,Pinnipeds,0
otter_bottom_trawl,2005,OTB_67vna,Shearwaters,0
otter_bottom_trawl,2010,OTB_765473,Albatrosses,0
otter_bottom_trawl,2010,OTB_765473,Petrels,0
otter_bottom_trawl,2010,OTB_765473,Pinnipeds,0
otter_bottom_trawl,2010,OTB_765473,Shearwaters,0
otter_bottom_trawl,2004,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2004,OTB_85kq9,Petrels,0
otter_bottom_trawl,2004,OTB_85kq9,Pinnipeds,0
otter_bottom_trawl,2004,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2005,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2005,OTB_85kq9,Petrels,0
otter_bottom_trawl,2005,OTB_85kq9,Pinnipeds,1.27E-04
otter_bottom_trawl,2005,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2006,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2006,OTB_85kq9,Petrels,0
otter_bottom_trawl,2006,OTB_85kq9,Pinnipeds,0
otter_bottom_trawl,2006,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2007,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2007,OTB_85kq9,Petrels,0
otter_bottom_trawl,2007,OTB_85kq9,Pinnipeds,0
otter_bottom_trawl,2007,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2008,OTB_85kq9,Albatrosses,0.01127314
otter_bottom_trawl,2008,OTB_85kq9,Petrels,0.034433762
otter_bottom_trawl,2008,OTB_85kq9,Pinnipeds,1.63E-04
otter_bottom_trawl,2008,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2010,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2010,OTB_85kq9,Petrels,0
otter_bottom_trawl,2010,OTB_85kq9,Pinnipeds,0
otter_bottom_trawl,2010,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2011,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2011,OTB_85kq9,Petrels,0
otter_bottom_trawl,2011,OTB_85kq9,Pinnipeds,0
otter_bottom_trawl,2011,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2012,OTB_85kq9,Albatrosses,0
otter_bottom_trawl,2012,OTB_85kq9,Petrels,0
otter_bottom_trawl,2012,OTB_85kq9,Pinnipeds,0
otter_bottom_trawl,2012,OTB_85kq9,Shearwaters,0
otter_bottom_trawl,2004,OTB_86myy,Albatrosses,0
otter_bottom_trawl,2004,OTB_86myy,Petrels,0
otter_bottom_trawl,2004,OTB_86myy,Pinnipeds,1.16E-04
otter_bottom_trawl,2004,OTB_86myy,Shearwaters,0
otter_bottom_trawl,2005,OTB_86myy,Albatrosses,0
otter_bottom_trawl,2005,OTB_86myy,Petrels,0
otter_bottom_trawl,2005,OTB_86myy,Pinnipeds,0
otter_bottom_trawl,2005,OTB_86myy,Shearwaters,0
otter_bottom_trawl,2006,OTB_86myy,Albatrosses,0
otter_bottom_trawl,2006,OTB_86myy,Petrels,0
otter_bottom_trawl,2006,OTB_86myy,Pinnipeds,1.30E-04
otter_bottom_trawl,2006,OTB_86myy,Shearwaters,0
otter_bottom_trawl,2009,OTB_86myy,Albatrosses,0
otter_bottom_trawl,2009,OTB_86myy,Petrels,0
otter_bottom_trawl,2009,OTB_86myy,Pinnipeds,0
otter_bottom_trawl,2009,OTB_86myy,Shearwaters,0
otter_bottom_trawl,2011,OTB_86myy,Albatrosses,0
otter_bottom_trawl,2011,OTB_86myy,Petrels,0
otter_bottom_trawl,2011,OTB_86myy,Pinnipeds,0
otter_bottom_trawl,2011,OTB_86myy,Shearwaters,0
otter_bottom_trawl,2012,OTB_86myy,Albatrosses,0
otter_bottom_trawl,2012,OTB_86myy,Petrels,0
otter_bottom_trawl,2012,OTB_86myy,Pinnipeds,0
otter_bottom_trawl,2012,OTB_86myy,Shearwaters,0
otter_bottom_trawl,2004,OTB_93wt2,Albatrosses,0
otter_bottom_trawl,2004,OTB_93wt2,Petrels,0
otter_bottom_trawl,2004,OTB_93wt2,Pinnipeds,0
otter_bottom_trawl,2004,OTB_93wt2,Shearwaters,0
otter_bottom_trawl,2007,OTB_93wt2,Albatrosses,2.81E-04
otter_bottom_trawl,2007,OTB_93wt2,Petrels,0
otter_bottom_trawl,2007,OTB_93wt2,Pinnipeds,0
otter_bottom_trawl,2007,OTB_93wt2,Shearwaters,0.006464306
otter_bottom_trawl,2008,OTB_93wt2,Albatrosses,0
otter_bottom_trawl,2008,OTB_93wt2,Petrels,1.26E-04
otter_bottom_trawl,2008,OTB_93wt2,Pinnipeds,0
otter_bottom_trawl,2008,OTB_93wt2,Shearwaters,0
otter_bottom_trawl,2009,OTB_93wt2,Albatrosses,0.002456306
otter_bottom_trawl,2009,OTB_93wt2,Petrels,0
otter_bottom_trawl,2009,OTB_93wt2,Pinnipeds,0
otter_bottom_trawl,2009,OTB_93wt2,Shearwaters,0.001225536
otter_bottom_trawl,2010,OTB_93wt2,Albatrosses,0
otter_bottom_trawl,2010,OTB_93wt2,Petrels,0
otter_bottom_trawl,2010,OTB_93wt2,Pinnipeds,0
otter_bottom_trawl,2010,OTB_93wt2,Shearwaters,0.00952381
otter_bottom_trawl,2011,OTB_93wt2,Albatrosses,0
otter_bottom_trawl,2011,OTB_93wt2,Petrels,0
otter_bottom_trawl,2011,OTB_93wt2,Pinnipeds,0
otter_bottom_trawl,2011,OTB_93wt2,Shearwaters,0.008261494
prawn_trawl,2014,NPF_10267owy,Hammerheads,6.14E-05
prawn_trawl,2014,NPF_10267owy,Seasnakes,9.16E-05
prawn_trawl,2010,NPF_115474n9,Hammerheads,3.52E-06
prawn_trawl,2010,NPF_115474n9,Seasnakes,0.122800282
prawn_trawl,2011,NPF_115474n9,Hammerheads,0
prawn_trawl,2011,NPF_115474n9,Seasnakes,5.238095238
prawn_trawl,2009,NPF_12273tnj,Hammerheads,0
prawn_trawl,2009,NPF_12273tnj,Seasnakes,2.92E-05
prawn_trawl,2007,NPF_12674tfe,Hammerheads,0.377358491
prawn_trawl,2007,NPF_12674tfe,Seasnakes,2.358490566
prawn_trawl,2017,NPF_13304sr7,Hammerheads,5.52E-06
prawn_trawl,2017,NPF_13304sr7,Seasnakes,3.97E-05
prawn_trawl,2014,NPF_14211utz,Hammerheads,0.192901235
prawn_trawl,2014,NPF_14211utz,Seasnakes,3.195615398
prawn_trawl,2009,NPF_154175jk,Hammerheads,0
prawn_trawl,2009,NPF_154175jk,Seasnakes,4.081632653
prawn_trawl,2013,NPF_154175jk,Hammerheads,0.816326531
prawn_trawl,2013,NPF_154175jk,Seasnakes,0.434693878
prawn_trawl,2015,NPF_154175jk,Hammerheads,0.217391304
prawn_trawl,2015,NPF_154175jk,Seasnakes,5.652173913
prawn_trawl,2017,NPF_16277umt,Hammerheads,7.90E-06
prawn_trawl,2017,NPF_16277umt,Seasnakes,1.09E-04
prawn_trawl,2015,NPF_16417g2q,Hammerheads,0
prawn_trawl,2015,NPF_16417g2q,Seasnakes,0.8936322
prawn_trawl,2014,NPF_16809ft,Hammerheads,0
prawn_trawl,2014,NPF_16809ft,Seasnakes,3.74E-04
prawn_trawl,2017,NPF_19258h5x,Hammerheads,0.001195489
prawn_trawl,2017,NPF_19258h5x,Seasnakes,0
prawn_trawl,2008,NPF_1993a27,Hammerheads,0
prawn_trawl,2008,NPF_1993a27,Seasnakes,0
prawn_trawl,2012,NPF_1993a27,Hammerheads,0
prawn_trawl,2012,NPF_1993a27,Seasnakes,0.434782609
prawn_trawl,2015,NPF_20809fwj,Hammerheads,0
prawn_trawl,2015,NPF_20809fwj,Seasnakes,1.77E-04
prawn_trawl,2015,NPF_21484kjn,Hammerheads,0
prawn_trawl,2015,NPF_21484kjn,Seasnakes,5.90E-05
prawn_trawl,2012,NPF_22052p0a,Hammerheads,0
prawn_trawl,2012,NPF_22052p0a,Seasnakes,2.27E-04
prawn_trawl,2016,NPF_22052p0a,Hammerheads,0
prawn_trawl,2016,NPF_22052p0a,Seasnakes,4.51E-05
prawn_trawl,2012,NPF_22718dw5,Hammerheads,1.304347826
prawn_trawl,2012,NPF_22718dw5,Seasnakes,6.148550725
prawn_trawl,2007,NPF_28823ptd,Hammerheads,0
prawn_trawl,2007,NPF_28823ptd,Seasnakes,3.52173913
prawn_trawl,2012,NPF_28823ptd,Hammerheads,0.46875
prawn_trawl,2012,NPF_28823ptd,Seasnakes,9.903645833
prawn_trawl,2010,NPF_3094l2,Hammerheads,0
prawn_trawl,2010,NPF_3094l2,Seasnakes,4.074074074
prawn_trawl,2010,NPF_33590ip4,Hammerheads,4.567087996
prawn_trawl,2010,NPF_33590ip4,Seasnakes,2.669969889
prawn_trawl,2014,NPF_33590ip4,Hammerheads,0.759493671
prawn_trawl,2014,NPF_33590ip4,Seasnakes,4.105485232
prawn_trawl,2016,NPF_33590ip4,Hammerheads,2.18E-05
prawn_trawl,2016,NPF_33590ip4,Seasnakes,0.099065317
prawn_trawl,2011,NPF_34078j6q,Hammerheads,0
prawn_trawl,2011,NPF_34078j6q,Seasnakes,0.010554367
prawn_trawl,2008,NPF_40357yj2,Hammerheads,0.019257703
prawn_trawl,2008,NPF_40357yj2,Seasnakes,0
prawn_trawl,2009,NPF_41027idz,Hammerheads,0
prawn_trawl,2009,NPF_41027idz,Seasnakes,0.175582658
prawn_trawl,2008,NPF_43883r8a,Hammerheads,0
prawn_trawl,2008,NPF_43883r8a,Seasnakes,3.69E-04
prawn_trawl,2011,NPF_43883r8a,Hammerheads,0.953488372
prawn_trawl,2011,NPF_43883r8a,Seasnakes,0
prawn_trawl,2017,NPF_43883r8a,Hammerheads,1.07E-04
prawn_trawl,2017,NPF_43883r8a,Seasnakes,1.04E-04
prawn_trawl,2013,NPF_47560un3,Hammerheads,0
prawn_trawl,2013,NPF_47560un3,Seasnakes,0.258017493
prawn_trawl,2014,NPF_47560un3,Hammerheads,0
prawn_trawl,2014,NPF_47560un3,Seasnakes,0.001082251
prawn_trawl,2015,NPF_47560un3,Hammerheads,0
prawn_trawl,2015,NPF_47560un3,Seasnakes,0
prawn_trawl,2016,NPF_47560un3,Hammerheads,0.034507625
prawn_trawl,2016,NPF_47560un3,Seasnakes,0.005019016
prawn_trawl,2013,NPF_48464aws,Hammerheads,0
prawn_trawl,2013,NPF_48464aws,Seasnakes,2.790697674
prawn_trawl,2014,NPF_48464aws,Hammerheads,0
prawn_trawl,2014,NPF_48464aws,Seasnakes,1.69E-04
prawn_trawl,2012,NPF_486321m,Hammerheads,0.285714286
prawn_trawl,2012,NPF_486321m,Seasnakes,3.714285714
prawn_trawl,2010,NPF_501970gn,Hammerheads,0
prawn_trawl,2010,NPF_501970gn,Seasnakes,2.352941176
prawn_trawl,2013,NPF_535405n1,Hammerheads,0
prawn_trawl,2013,NPF_535405n1,Seasnakes,1.27E-04
prawn_trawl,2016,NPF_535405n1,Hammerheads,0
prawn_trawl,2016,NPF_535405n1,Seasnakes,5.63381325
prawn_trawl,2009,NPF_55351tag,Hammerheads,0
prawn_trawl,2009,NPF_55351tag,Seasnakes,1.59E-04
prawn_trawl,2016,NPF_55351tag,Hammerheads,0.12987013
prawn_trawl,2016,NPF_55351tag,Seasnakes,1.03925797
prawn_trawl,2010,NPF_580831xz,Hammerheads,5.3125
prawn_trawl,2010,NPF_580831xz,Seasnakes,0.96875
prawn_trawl,2012,NPF_580831xz,Hammerheads,0.714285714
prawn_trawl,2012,NPF_580831xz,Seasnakes,1.464285714
prawn_trawl,2014,NPF_580831xz,Hammerheads,0
prawn_trawl,2014,NPF_580831xz,Seasnakes,8.862745098
prawn_trawl,2015,NPF_580831xz,Hammerheads,2.27E-05
prawn_trawl,2015,NPF_580831xz,Seasnakes,1.85E-04
prawn_trawl,2013,NPF_584283x1,Hammerheads,0
prawn_trawl,2013,NPF_584283x1,Seasnakes,3.58E-04
prawn_trawl,2016,NPF_584283x1,Hammerheads,0
prawn_trawl,2016,NPF_584283x1,Seasnakes,1.44E-04
prawn_trawl,2010,NPF_61381w2o,Hammerheads,0.227285977
prawn_trawl,2010,NPF_61381w2o,Seasnakes,3.31E-06
prawn_trawl,2014,NPF_61381w2o,Hammerheads,0
prawn_trawl,2014,NPF_61381w2o,Seasnakes,9.81E-05
prawn_trawl,2015,NPF_61381w2o,Hammerheads,2.5
prawn_trawl,2015,NPF_61381w2o,Seasnakes,0.833333333
prawn_trawl,2016,NPF_61381w2o,Hammerheads,6.03E-05
prawn_trawl,2016,NPF_61381w2o,Seasnakes,0.322672306
prawn_trawl,2010,NPF_61940j8y,Hammerheads,0
prawn_trawl,2010,NPF_61940j8y,Seasnakes,2.62962963
prawn_trawl,2011,NPF_62634ins,Hammerheads,4.17E-04
prawn_trawl,2011,NPF_62634ins,Seasnakes,0.191502697
prawn_trawl,2013,NPF_62634ins,Hammerheads,3.823529412
prawn_trawl,2013,NPF_62634ins,Seasnakes,0.882352941
prawn_trawl,2017,NPF_62634ins,Hammerheads,0
prawn_trawl,2017,NPF_62634ins,Seasnakes,6.45E-04
prawn_trawl,2012,NPF_64177zp4,Hammerheads,1.153846154
prawn_trawl,2012,NPF_64177zp4,Seasnakes,3.46474359
prawn_trawl,2007,NPF_64577z6,Hammerheads,0.408163265
prawn_trawl,2007,NPF_64577z6,Seasnakes,9.598081943
prawn_trawl,2013,NPF_64577z6,Hammerheads,0
prawn_trawl,2013,NPF_64577z6,Seasnakes,6.93E-05
prawn_trawl,2011,NPF_66127mck,Hammerheads,0.689655172
prawn_trawl,2011,NPF_66127mck,Seasnakes,1.034482759
prawn_trawl,2007,NPF_67469roc,Hammerheads,0
prawn_trawl,2007,NPF_67469roc,Seasnakes,3.5
prawn_trawl,2011,NPF_67469roc,Hammerheads,0
prawn_trawl,2011,NPF_67469roc,Seasnakes,6.68E-04
prawn_trawl,2013,NPF_67469roc,Hammerheads,0
prawn_trawl,2013,NPF_67469roc,Seasnakes,4.814814815
prawn_trawl,2007,NPF_67755s9o,Hammerheads,0
prawn_trawl,2007,NPF_67755s9o,Seasnakes,7.22E-04
prawn_trawl,2007,NPF_69675mkh,Hammerheads,0.25
prawn_trawl,2007,NPF_69675mkh,Seasnakes,0
prawn_trawl,2016,NPF_69756e22,Hammerheads,5.40E-05
prawn_trawl,2016,NPF_69756e22,Seasnakes,1.42910791
prawn_trawl,2008,NPF_7496660v,Hammerheads,0
prawn_trawl,2008,NPF_7496660v,Seasnakes,4.222222222
prawn_trawl,2011,NPF_7496660v,Hammerheads,0
prawn_trawl,2011,NPF_7496660v,Seasnakes,4.56E-05
prawn_trawl,2015,NPF_7496660v,Hammerheads,0
prawn_trawl,2015,NPF_7496660v,Seasnakes,1.07E-04
prawn_trawl,2010,NPF_75028697,Hammerheads,0
prawn_trawl,2010,NPF_75028697,Seasnakes,2.5
prawn_trawl,2011,NPF_75028697,Hammerheads,0
prawn_trawl,2011,NPF_75028697,Seasnakes,0
prawn_trawl,2007,NPF_755556pp,Hammerheads,9.25E-04
prawn_trawl,2007,NPF_755556pp,Seasnakes,0.590321551
prawn_trawl,2008,NPF_755556pp,Hammerheads,0
prawn_trawl,2008,NPF_755556pp,Seasnakes,2.872340426
prawn_trawl,2009,NPF_755556pp,Hammerheads,0
prawn_trawl,2009,NPF_755556pp,Seasnakes,0
prawn_trawl,2012,NPF_755556pp,Hammerheads,0
prawn_trawl,2012,NPF_755556pp,Seasnakes,0.001088223
prawn_trawl,2015,NPF_762255ds,Hammerheads,0
prawn_trawl,2015,NPF_762255ds,Seasnakes,3.21E-04
prawn_trawl,2007,NPF_8125182i,Hammerheads,0
prawn_trawl,2007,NPF_8125182i,Seasnakes,5.555555556
prawn_trawl,2008,NPF_82185eex,Hammerheads,0
prawn_trawl,2008,NPF_82185eex,Seasnakes,7.03E-05
prawn_trawl,2013,NPF_84970kju,Hammerheads,0
prawn_trawl,2013,NPF_84970kju,Seasnakes,2.88E-04
prawn_trawl,2015,NPF_87201l3,Hammerheads,0
prawn_trawl,2015,NPF_87201l3,Seasnakes,5.29E-04
prawn_trawl,2016,NPF_87201l3,Hammerheads,5.9375
prawn_trawl,2016,NPF_87201l3,Seasnakes,4.140625
prawn_trawl,2013,NPF_87294uge,Hammerheads,1.333333333
prawn_trawl,2013,NPF_87294uge,Seasnakes,5
prawn_trawl,2007,NPF_90192ii0,Hammerheads,0.784594984
prawn_trawl,2007,NPF_90192ii0,Seasnakes,24.26460108
prawn_trawl,2008,NPF_90192ii0,Hammerheads,0
prawn_trawl,2008,NPF_90192ii0,Seasnakes,11.34020619
prawn_trawl,2010,NPF_94905low,Hammerheads,0
prawn_trawl,2010,NPF_94905low,Seasnakes,0.769299968
prawn_trawl,2007,NPF_965839zg,Hammerheads,0
prawn_trawl,2007,NPF_965839zg,Seasnakes,1
prawn_trawl,2008,NPF_965839zg,Hammerheads,0
prawn_trawl,2008,NPF_965839zg,Seasnakes,0
set_gillnets,2014,GNS_11wnr,Albatrosses,0
set_gillnets,2014,GNS_11wnr,Dolphins,0
set_gillnets,2014,GNS_11wnr,Shearwaters,0.393064633
set_gillnets,2015,GNS_11wnr,Albatrosses,0
set_gillnets,2015,GNS_11wnr,Dolphins,0.005952381
set_gillnets,2015,GNS_11wnr,Shearwaters,0.54842615
set_gillnets,2011,GNS_1221t11,Albatrosses,0
set_gillnets,2011,GNS_1221t11,Dolphins,0
set_gillnets,2011,GNS_1221t11,Shearwaters,0
set_gillnets,2012,GNS_1221t11,Albatrosses,0
set_gillnets,2012,GNS_1221t11,Dolphins,0
set_gillnets,2012,GNS_1221t11,Shearwaters,0
set_gillnets,2013,GNS_1221t11,Albatrosses,0
set_gillnets,2013,GNS_1221t11,Dolphins,0
set_gillnets,2013,GNS_1221t11,Shearwaters,0
set_gillnets,2008,GNS_134wsz,Albatrosses,0.007788919
set_gillnets,2008,GNS_134wsz,Dolphins,0
set_gillnets,2008,GNS_134wsz,Shearwaters,0
set_gillnets,2009,GNS_134wsz,Albatrosses,0
set_gillnets,2009,GNS_134wsz,Dolphins,0
set_gillnets,2009,GNS_134wsz,Shearwaters,0
set_gillnets,2010,GNS_134wsz,Albatrosses,0.012938509
set_gillnets,2010,GNS_134wsz,Dolphins,0
set_gillnets,2010,GNS_134wsz,Shearwaters,0.308822535
set_gillnets,2011,GNS_134wsz,Albatrosses,0
set_gillnets,2011,GNS_134wsz,Dolphins,0
set_gillnets,2011,GNS_134wsz,Shearwaters,0
set_gillnets,2012,GNS_134wsz,Albatrosses,0.013566913
set_gillnets,2012,GNS_134wsz,Dolphins,0
set_gillnets,2012,GNS_134wsz,Shearwaters,0
set_gillnets,2013,GNS_134wsz,Albatrosses,0.031481443
set_gillnets,2013,GNS_134wsz,Dolphins,0
set_gillnets,2013,GNS_134wsz,Shearwaters,0
set_gillnets,2014,GNS_134wsz,Albatrosses,0.00707483
set_gillnets,2014,GNS_134wsz,Dolphins,0
set_gillnets,2014,GNS_134wsz,Shearwaters,0
set_gillnets,2011,GNS_156xlx,Albatrosses,0
set_gillnets,2011,GNS_156xlx,Dolphins,0
set_gillnets,2011,GNS_156xlx,Shearwaters,0
set_gillnets,2012,GNS_156xlx,Albatrosses,0
set_gillnets,2012,GNS_156xlx,Dolphins,0
set_gillnets,2012,GNS_156xlx,Shearwaters,0
set_gillnets,2013,GNS_156xlx,Albatrosses,0.007257872
set_gillnets,2013,GNS_156xlx,Dolphins,0
set_gillnets,2013,GNS_156xlx,Shearwaters,0
set_gillnets,2014,GNS_156xlx,Albatrosses,0
set_gillnets,2014,GNS_156xlx,Dolphins,0
set_gillnets,2014,GNS_156xlx,Shearwaters,0
set_gillnets,2015,GNS_156xlx,Albatrosses,0
set_gillnets,2015,GNS_156xlx,Dolphins,0
set_gillnets,2015,GNS_156xlx,Shearwaters,0
set_gillnets,2014,GNS_1653vu0,Albatrosses,0.247544283
set_gillnets,2014,GNS_1653vu0,Dolphins,0
set_gillnets,2014,GNS_1653vu0,Shearwaters,0
set_gillnets,2011,GNS_1762ir4,Albatrosses,0
set_gillnets,2011,GNS_1762ir4,Dolphins,0
set_gillnets,2011,GNS_1762ir4,Shearwaters,0
set_gillnets,2012,GNS_1762ir4,Albatrosses,0.005537099
set_gillnets,2012,GNS_1762ir4,Dolphins,0
set_gillnets,2012,GNS_1762ir4,Shearwaters,0
set_gillnets,2013,GNS_1762ir4,Albatrosses,0.026041667
set_gillnets,2013,GNS_1762ir4,Dolphins,0
set_gillnets,2013,GNS_1762ir4,Shearwaters,0
set_gillnets,2014,GNS_1762ir4,Albatrosses,0.085790209
set_gillnets,2014,GNS_1762ir4,Dolphins,0
set_gillnets,2014,GNS_1762ir4,Shearwaters,0
set_gillnets,2017,GNS_1762ir4,Albatrosses,0
set_gillnets,2017,GNS_1762ir4,Dolphins,0
set_gillnets,2017,GNS_1762ir4,Shearwaters,0
set_gillnets,2012,GNS_176cv8,Albatrosses,0.039217102
set_gillnets,2012,GNS_176cv8,Dolphins,0
set_gillnets,2012,GNS_176cv8,Shearwaters,0.002766317
set_gillnets,2014,GNS_176cv8,Albatrosses,0.013888889
set_gillnets,2014,GNS_176cv8,Dolphins,0
set_gillnets,2014,GNS_176cv8,Shearwaters,0
set_gillnets,2011,GNS_1777hwf,Albatrosses,0
set_gillnets,2011,GNS_1777hwf,Dolphins,0
set_gillnets,2011,GNS_1777hwf,Shearwaters,0
set_gillnets,2012,GNS_1777hwf,Albatrosses,0
set_gillnets,2012,GNS_1777hwf,Dolphins,0
set_gillnets,2012,GNS_1777hwf,Shearwaters,0.158034495
set_gillnets,2014,GNS_1777hwf,Albatrosses,0.024396344
set_gillnets,2014,GNS_1777hwf,Dolphins,0
set_gillnets,2014,GNS_1777hwf,Shearwaters,0
set_gillnets,2015,GNS_1777hwf,Albatrosses,0.382267608
set_gillnets,2015,GNS_1777hwf,Dolphins,0
set_gillnets,2015,GNS_1777hwf,Shearwaters,0
set_gillnets,2011,GNS_1779kyb,Albatrosses,0.399920255
set_gillnets,2011,GNS_1779kyb,Dolphins,0
set_gillnets,2011,GNS_1779kyb,Shearwaters,0
set_gillnets,2012,GNS_1779kyb,Albatrosses,0.316217733
set_gillnets,2012,GNS_1779kyb,Dolphins,0
set_gillnets,2012,GNS_1779kyb,Shearwaters,0.018518519
set_gillnets,2013,GNS_1779kyb,Albatrosses,0.039473684
set_gillnets,2013,GNS_1779kyb,Dolphins,0
set_gillnets,2013,GNS_1779kyb,Shearwaters,0
set_gillnets,2015,GNS_1779kyb,Albatrosses,0.026102941
set_gillnets,2015,GNS_1779kyb,Dolphins,0
set_gillnets,2015,GNS_1779kyb,Shearwaters,0.043504902
set_gillnets,2009,GNS_179g80,Albatrosses,0.079388661
set_gillnets,2009,GNS_179g80,Dolphins,0
set_gillnets,2009,GNS_179g80,Shearwaters,0
set_gillnets,2012,GNS_179g80,Albatrosses,0.023860399
set_gillnets,2012,GNS_179g80,Dolphins,0
set_gillnets,2012,GNS_179g80,Shearwaters,0.032051282
set_gillnets,2013,GNS_179g80,Albatrosses,0.008023649
set_gillnets,2013,GNS_179g80,Dolphins,0
set_gillnets,2013,GNS_179g80,Shearwaters,0
set_gillnets,2014,GNS_179g80,Albatrosses,0
set_gillnets,2014,GNS_179g80,Dolphins,0
set_gillnets,2014,GNS_179g80,Shearwaters,0
set_gillnets,2013,GNS_1820abi,Albatrosses,0.045937101
set_gillnets,2013,GNS_1820abi,Dolphins,0
